time_us,record_type,payload_length,value_count,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7
11354986,56,32,8,459948,499474,565125,568822,598860,698925,706358,695518
11356887,56,32,8,459886,499430,565030,568645,598640,698762,706162,695319
11358780,56,32,8,459804,499326,564876,568493,598493,698541,706003,695154
11360675,56,32,8,459775,499222,564761,568349,598347,698360,705857,694990
11362571,56,32,8,459732,499117,564622,568220,598177,698189,705679,694901
11364466,56,32,8,459678,499044,564502,568081,598073,698013,705568,694744
11366364,56,32,8,459660,499012,564377,567979,597895,697874,705398,694599
11368261,56,32,8,459583,498868,564257,567843,597766,697683,705218,694449
11370154,56,32,8,459500,498839,564136,567704,597608,697492,705072,694309
11372048,56,32,8,459484,498731,563989,567555,597413,697291,704898,694072
11373942,56,32,8,459391,498610,563824,567412,597266,697080,704702,693896
11375846,56,32,8,459328,498548,563701,567212,597072,696820,704494,693737
11377741,56,32,8,459319,498449,563579,567102,596928,696666,704355,693566
11379644,56,32,8,459252,498410,563480,566998,596767,696476,704195,693439
11381537,56,32,8,459187,498261,563333,566848,596643,696295,704060,693324
11383429,56,32,8,459142,498223,563169,566698,596442,696104,703861,693166
11385324,56,32,8,459065,498099,563055,566597,596323,695904,703699,692992
11387220,56,32,8,458986,497987,562895,566408,596122,695694,703482,692754
11389124,56,32,8,458940,497877,562751,566240,595925,695462,703236,692558
11391018,56,32,8,458870,497804,562598,566074,595776,695237,703081,692331
11392913,56,32,8,458787,497696,562450,565882,595584,695035,702923,692155
11394809,56,32,8,458723,497601,562314,565741,595446,694865,702701,691990
11396704,56,32,8,458675,497447,562180,565603,595252,694656,702525,691834
11398609,56,32,8,458586,497421,562037,565466,595127,694481,702360,691710
11400498,56,32,8,458561,497291,561902,565338,594958,694252,702219,691562
11402394,56,32,8,458456,497213,561740,565171,594771,694044,702017,691372
11404294,56,32,8,458423,497105,561601,565026,594518,693877,701860,691123
11406185,56,32,8,458327,497001,561457,564866,594425,693619,701619,690959
11408095,56,32,8,458282,496858,561341,564622,594207,693387,701332,690761
11409991,56,32,8,458165,496731,561170,564499,594012,693162,701177,690622
11411898,56,32,8,458112,496672,561035,564412,593922,693018,701040,690441
11413794,56,32,8,458137,496601,560975,564278,593801,692862,700964,690334
11415693,56,32,8,458045,496560,560806,564191,593622,692675,700776,690249
11417603,56,32,8,458005,496473,560666,564088,593517,692532,700625,690055
11419497,56,32,8,457944,496378,560565,563871,593323,692305,700471,689854
11421397,56,32,8,457873,496247,560420,563717,593172,692082,700225,689630
11423303,56,32,8,457821,496145,560255,563520,592947,691822,700062,689488
11425202,56,32,8,457749,496051,560049,563361,592758,691639,699832,689286
11427100,56,32,8,457692,495925,559960,563188,592559,691384,699634,689145
11428999,56,32,8,457603,495876,559833,563110,592430,691299,699480,689044
11430904,56,32,8,457602,495820,559741,562958,592282,691045,699367,688843
11432802,56,32,8,457465,495696,559562,562808,592178,690883,699177,688703
11434703,56,32,8,457457,495627,559477,562758,592006,690721,699052,688539
11436615,56,32,8,457423,495544,559306,562641,591844,690516,698896,688415
11438507,56,32,8,457402,495481,559193,562404,591691,690287,698744,688259
11440407,56,32,8,457312,495388,559072,562260,591507,690120,698521,688030
11442313,56,32,8,457258,495291,558973,562117,591263,689919,698322,687816
11444212,56,32,8,457163,495151,558754,561878,591150,689635,698147,687653
11446117,56,32,8,457067,495136,558680,561813,591026,689517,697963,687516
11448015,56,32,8,457050,495015,558556,561664,590861,689323,697788,687348
11449913,56,32,8,456989,494890,558437,561548,590668,689094,697634,687169
11451809,56,32,8,456931,494783,558243,561385,590489,688937,697465,687050
11453704,56,32,8,456899,494707,558132,561226,590337,688749,697263,686812
11455614,56,32,8,456795,494597,557977,561020,590162,688527,697030,686620
11457502,56,32,8,456723,494526,557830,560906,590018,688254,696850,686414
11459396,56,32,8,456686,494417,557693,560760,589783,688057,696701,686263
11461296,56,32,8,456629,494313,557543,560614,589675,687926,696544,686145
11463189,56,32,8,456551,494218,557398,560466,589516,687748,696404,686017
11465088,56,32,8,456539,494172,557272,560373,589401,687546,696259,685865
11466982,56,32,8,456552,494099,557190,560234,589267,687424,696085,685680
11468887,56,32,8,456451,493943,557048,560101,589046,687206,695913,685533
11470780,56,32,8,456367,493908,556922,559967,588866,687009,695787,685364
11472675,56,32,8,456318,493827,556799,559819,588766,686828,695595,685148
11474569,56,32,8,456276,493749,556664,559701,588563,686579,695429,684998
11476464,56,32,8,456202,493633,556551,559512,588397,686371,695201,684863
11478364,56,32,8,456191,493560,556466,559377,588274,686239,695096,684716
11480261,56,32,8,456129,493493,556286,559240,588123,686108,694963,684548
11482154,56,32,8,456101,493408,556150,559171,588028,685906,694789,684483
11484048,56,32,8,456024,493296,556066,559003,587893,685709,694666,684325
11485942,56,32,8,455998,493274,555925,558895,587714,685575,694476,684190
11487844,56,32,8,455952,493151,555788,558763,587586,685333,694292,684003
11489740,56,32,8,455864,493052,555664,558619,587411,685173,694166,683819
11491639,56,32,8,455835,492993,555558,558447,587251,684984,693966,683599
11493535,56,32,8,455770,492896,555393,558275,587068,684786,693784,683448
11495430,56,32,8,455710,492814,555314,558156,586963,684657,693657,683324
11497326,56,32,8,455672,492743,555162,558011,586788,684447,693524,683217
11499221,56,32,8,455639,492653,555013,557934,586643,684244,693374,683055
11501124,56,32,8,455588,492583,554917,557816,586495,684103,693219,682915
11503017,56,32,8,455508,492499,554763,557708,586350,683935,693001,682781
11504911,56,32,8,455453,492439,554685,557549,586228,683749,692868,682586
11506805,56,32,8,455448,492346,554554,557371,586059,683544,692677,682408
11508701,56,32,8,455337,492267,554431,557202,585862,683358,692503,682241
11510609,56,32,8,455267,492167,554276,557132,585730,683193,692363,682097
11512499,56,32,8,455248,492056,554137,556963,585586,682994,692200,681978
11514394,56,32,8,455174,491966,554049,556839,585447,682833,692082,681832
11516298,56,32,8,455143,491889,553889,556737,585283,682643,691892,681684
11518192,56,32,8,455077,491796,553769,556581,585098,682475,691707,681509
11520088,56,32,8,455011,491701,553602,556408,584933,682265,691526,681332
11521982,56,32,8,454926,491576,553489,556284,584796,682014,691311,681110
11523880,56,32,8,454866,491479,553339,556063,584590,681821,691121,680922
11525776,56,32,8,454793,491400,553170,555923,584397,681586,690910,680703
11527671,56,32,8,454735,491281,553081,555792,584205,681404,690757,680538
11529565,56,32,8,454667,491206,552876,555640,584074,681168,690595,680366
11531461,56,32,8,454605,491107,552762,555515,583964,681014,690421,680223
11533360,56,32,8,454544,490996,552640,555371,583778,680855,690217,680091
11535257,56,32,8,454472,490891,552495,555251,583605,680630,690072,679982
11537151,56,32,8,454377,490787,552341,555061,583440,680435,689879,679759
11539045,56,32,8,454382,490768,552230,554960,583328,680219,689715,679568
11540942,56,32,8,454288,490641,552099,554796,583148,680067,689535,679401
11542840,56,32,8,454273,490581,551999,554657,582952,679890,689380,679235
11544736,56,32,8,454195,490480,551867,554518,582838,679730,689206,679114
11546640,56,32,8,454148,490421,551721,554400,582704,679537,689057,679006
11548533,56,32,8,454046,490307,551598,554239,582602,679339,688951,678875
11550430,56,32,8,454047,490246,551481,554161,582423,679191,688795,678732
11552326,56,32,8,454015,490158,551384,554042,582299,679041,688651,678580
11554221,56,32,8,453910,490058,551241,553894,582107,678778,688444,678402
11556124,56,32,8,453883,489968,551123,553752,582004,678660,688305,678198
11558017,56,32,8,453824,489882,551027,553592,581819,678432,688082,678054
11559911,56,32,8,453771,489824,550873,553465,581658,678264,687909,677902
11561805,56,32,8,453713,489757,550788,553319,581481,678064,687769,677752
11563701,56,32,8,453656,489625,550574,553170,581409,677888,687611,677620
11565609,56,32,8,453590,489534,550508,553077,581258,677738,687521,677519
11567496,56,32,8,453562,489505,550377,552961,581139,677598,687390,677338
11569390,56,32,8,453532,489373,550235,552828,580941,677363,687172,677181
11571285,56,32,8,453445,489306,550066,552676,580804,677189,686970,676979
11573178,56,32,8,453365,489179,549978,552470,580612,676916,686801,676744
11575077,56,32,8,453290,489094,549823,552305,580399,676732,686571,676578
11576972,56,32,8,453218,489007,549698,552153,580249,676517,686387,676429
11578875,56,32,8,453187,488912,549522,552020,580096,676323,686209,676236
11580769,56,32,8,453108,488784,549392,551898,579972,676147,686075,676090
11582667,56,32,8,453055,488718,549266,551770,579792,675987,685885,675959
11584562,56,32,8,452979,488573,549114,551586,579650,675807,685709,675806
11586457,56,32,8,452892,488500,549013,551477,579473,675580,685516,675577
11588354,56,32,8,452854,488412,548827,551298,579301,675365,685329,675437
11590248,56,32,8,452751,488351,548720,551141,579140,675125,685159,675185
11592143,56,32,8,452721,488260,548612,551043,578965,674984,685007,675050
11594037,56,32,8,452651,488165,548489,550879,578785,674807,684834,674880
11595932,56,32,8,452583,488083,548311,550742,578651,674644,684691,674779
11597834,56,32,8,452572,488021,548232,550617,578545,674451,684560,674681
11599735,56,32,8,452533,487979,548082,550461,578387,674348,684405,674520
11601633,56,32,8,452493,487866,548008,550370,578215,674136,684206,674376
11603524,56,32,8,452473,487764,547798,550219,578069,674051,684056,674261
11605423,56,32,8,452369,487648,547678,550072,577924,673708,683836,674028
11607330,56,32,8,452277,487559,547566,549966,577719,673521,683659,673760
11609226,56,32,8,452229,487464,547413,549770,577572,673328,683472,673570
11611131,56,32,8,452182,487347,547216,549638,577430,673167,683327,673504
11613036,56,32,8,452061,487251,547187,549446,577257,672971,683179,673348
11614937,56,32,8,452065,487206,546968,549374,577122,672821,683012,673214
11616844,56,32,8,452025,487146,546882,549238,577033,672683,682922,673104
11618747,56,32,8,451922,487059,546819,549121,576847,672462,682800,672938
11620650,56,32,8,451895,486938,546673,549010,576680,672315,682580,672744
11622548,56,32,8,451869,486909,546540,548871,576539,672079,682409,672604
11624451,56,32,8,451775,486755,546442,548685,576319,671879,682154,672380
11626356,56,32,8,451675,486680,546281,548535,576163,671636,682014,672239
11628255,56,32,8,451637,486579,546086,548325,576032,671385,681840,672011
11630156,56,32,8,451611,486455,545949,548213,575858,671317,681707,671919
11632064,56,32,8,451497,486404,545835,548119,575719,671044,681478,671728
11633964,56,32,8,451460,486263,545789,548013,575582,670916,681362,671540
11635865,56,32,8,451401,486209,545577,547815,575411,670745,681149,671429
11637764,56,32,8,451256,486131,545426,547628,575271,670508,680904,671200
11639667,56,32,8,451276,485957,545338,547543,575073,670311,680749,671034
11641567,56,32,8,451141,485898,545205,547338,574908,670052,680627,670859
11643464,56,32,8,451159,485788,545082,547236,574721,669879,680416,670673
11645367,56,32,8,451085,485730,544948,547112,574593,669769,680268,670569
11647261,56,32,8,451053,485680,544877,546987,574460,669584,680194,670436
11649155,56,32,8,450984,485616,544731,546881,574349,669431,680037,670347
11651052,56,32,8,450939,485505,544597,546745,574197,669258,679877,670170
11652945,56,32,8,450910,485396,544479,546663,574036,669064,679735,670001
11654846,56,32,8,450815,485320,544343,546480,573889,668889,679536,669851
11656741,56,32,8,450788,485251,544213,546356,573740,668720,679360,669678
11658644,56,32,8,450717,485169,544095,546170,573560,668509,679188,669505
11660537,56,32,8,450645,485063,543971,546015,573388,668346,679005,669342
11662429,56,32,8,450580,484971,543842,545920,573230,668119,678813,669153
11664324,56,32,8,450549,484894,543692,545773,573078,667923,678679,669048
11666220,56,32,8,450419,484766,543550,545667,572947,667747,678492,668913
11668116,56,32,8,450408,484709,543430,545512,572827,667566,678303,668732
11670012,56,32,8,450343,484595,543293,545362,572614,667397,678145,668485
11671907,56,32,8,450304,484489,543140,545214,572421,667177,678015,668357
11673801,56,32,8,450212,484383,543047,545039,572285,667012,677800,668177
11675695,56,32,8,450134,484310,542916,544877,572112,666767,677586,667968
11677603,56,32,8,450091,484216,542795,544760,571955,666601,677453,667820
11679491,56,32,8,450024,484157,542618,544633,571829,666409,677295,667709
11681386,56,32,8,449975,484036,542517,544509,571673,666240,677169,667578
11683282,56,32,8,449936,483967,542389,544370,571564,666104,677006,667451
11685177,56,32,8,449864,483902,542309,544249,571415,665882,676817,667316
11687077,56,32,8,449794,483799,542166,544164,571244,665748,676683,667139
11688970,56,32,8,449744,483756,542020,544018,571094,665542,676514,666975
11690864,56,32,8,449706,483678,541914,543871,570938,665370,676342,666766
11692759,56,32,8,449681,483537,541786,543719,570784,665178,676206,666584
11694661,56,32,8,449587,483510,541713,543554,570644,665002,676054,666487
11696555,56,32,8,449549,483379,541550,543471,570510,664833,675865,666348
11698450,56,32,8,449508,483295,541413,543337,570366,664682,675778,666232
11700350,56,32,8,449478,483256,541304,543209,570273,664464,675615,666091
11702244,56,32,8,449417,483179,541211,543131,570092,664313,675447,665930
11704141,56,32,8,449340,483062,541046,542961,569963,664132,675316,665771
11706034,56,32,8,449277,483014,540962,542837,569788,663940,675097,665614
11707931,56,32,8,449206,482874,540828,542666,569610,663793,674962,665462
11709834,56,32,8,449189,482773,540742,542519,569494,663574,674781,665300
11711730,56,32,8,449124,482725,540584,542390,569375,663390,674610,665169
11713628,56,32,8,449073,482666,540468,542288,569202,663239,674462,665053
11715521,56,32,8,449005,482558,540360,542187,569090,663074,674356,664930
11717416,56,32,8,448965,482477,540258,542026,568895,662941,674216,664804
11719318,56,32,8,448897,482402,540125,541939,568787,662741,674039,664606
11721211,56,32,8,448834,482353,539993,541809,568639,662557,673866,664440
11723113,56,32,8,448812,482229,539871,541679,568482,662345,673660,664226
11725010,56,32,8,448694,482143,539726,541450,568321,662170,673472,664091
11726906,56,32,8,448669,482058,539599,541301,568166,661986,673300,663859
11728801,56,32,8,448592,481915,539445,541207,567992,661766,673121,663741
11730695,56,32,8,448552,481878,539324,541057,567811,661563,672965,663586
